about 90 of us world war ii veterans got on the plane at 8 a.m.,how long was the flight?,
how long was the flight?,it only took about two hours.,
it only took about two hours.,did you take pictures at the world war ii monument?,
did you take pictures at the world war ii monument?,"oh, yes. we all took lots of pictures.",
"oh, yes. we all took lots of pictures.",then you flew back home that evening?,
then you flew back home that evening?,"yes. when we landed, tv reporters and the army band were there.",
"yes. when we landed, tv reporters and the army band were there.",that must have made you feel really special.,
that must have made you feel really special.,"oh, it did. there were about 300 people there to honor us.",
"oh, it did. there were about 300 people there to honor us.","well, you all deserve it. you helped save our country.",
i need a job.,i thought you had a job.,
i thought you had a job.,i did.,
i did.,what happened?,
what happened?,i got laid off.,
i got laid off.,that's terrible! when did it happen?,
that's terrible! when did it happen?,i got laid off last week.,
i got laid off last week.,just you?,
just you?,"no, ten of my coworkers got laid off, too.",
"no, ten of my coworkers got laid off, too.",what are you going to do?,
what are you going to do?,i'm looking in the newspaper for a job.,
i'm looking in the newspaper for a job.,good luck!,
"before you go to that interview, check yourself.",what's to check?,
what's to check?,are your nails clean?,
are your nails clean?,"yes, they are.",
"yes, they are.",did you double-check your nose and teeth?,
did you double-check your nose and teeth?,"they are clean, too.",
"they are clean, too.",did you shine your shoes?,
did you shine your shoes?,my shoes are shined.,
my shoes are shined.,do your socks match?,
do your socks match?,of course they match.,
of course they match.,"no, they don't. one is black and one is dark blue.",
"no, they don't. one is black and one is dark blue.",yikes! thank you.,
life is hard.,it sure is.,
it sure is.,i thought school was hard.,
i thought school was hard.,"me, too. i couldn't wait to graduate.",
"me, too. i couldn't wait to graduate.","but now work is hard, too.",
"but now work is hard, too.",i agree. work is just as hard as school.,
i agree. work is just as hard as school.,sometimes i wish i was back in school.,
sometimes i wish i was back in school.,"me, too. school was fun.",
"me, too. school was fun.",and it was only 12 years.,
and it was only 12 years.,it went by pretty fast.,
it went by pretty fast.,but work goes on forever!,
but work goes on forever!,we have to work for 30 years!,
i'm sleepy.,so am i.,
so am i.,i had a long day.,
i had a long day.,so did i.,
so did i.,i didn't even have lunch.,
i didn't even have lunch.,neither did i.,
neither did i.,i was busy the whole day.,
i was busy the whole day.,so was i.,
so was i.,i had to bring work home with me.,
i had to bring work home with me.,i did too.,
i did too.,your day was just like mine.,
your day was just like mine.,of course it was. we work together!,
i don't like my job.,what do you do?,
what do you do?,i'm a babysitter.,
i'm a babysitter.,is that a lot of work?,
is that a lot of work?,babies cry all the time.,
babies cry all the time.,you have to change their diapers.,
you have to change their diapers.,i have to feed them.,
i have to feed them.,are you looking for another job?,
are you looking for another job?,"no, i'm looking for another family.",
"no, i'm looking for another family.",another family?,
another family?,a family with only one baby.,
a family with only one baby.,that's a good idea.,
i need a job.,what was your last job?,
what was your last job?,i was a painter.,
i was a painter.,what happened?,
what happened?,i got laid off because there was no work.,
i got laid off because there was no work.,what else can you do?,
what else can you do?,i'm a handyman.,
i'm a handyman.,can you fix a dripping faucet in a kitchen sink?,
can you fix a dripping faucet in a kitchen sink?,of course.,
of course.,then i have a job for you in my kitchen.,
then i have a job for you in my kitchen.,it will cost you only $20 plus parts.,
it will cost you only $20 plus parts.,okay. that sounds like a fair price.,
what would you do if you lost your job?,i have no idea. i've been here for 20 years.,
i have no idea. i've been here for 20 years.,do you have any other skills?,
do you have any other skills?,"well, i know how to flip hamburgers.",
"well, i know how to flip hamburgers.",no one would hire you to flip hamburgers.,
no one would hire you to flip hamburgers.,have you heard something that you're not telling me?,
have you heard something that you're not telling me?,what do you mean?,
what do you mean?,are there going to be layoffs at this place?,
are there going to be layoffs at this place?,i certainly hope not!,
i certainly hope not!,"if you got laid off, you'd be flipping hamburgers, too.",
"if you got laid off, you'd be flipping hamburgers, too.","oh great, we could both work at burger king.",
"oh great, we could both work at burger king.","maybe we'd get laid off there, too.",
do your students ever talk about their jobs?,"yes, and they ask me what jobs are the best.",
"yes, and they ask me what jobs are the best.",i tell my students to become a teacher.,
i tell my students to become a teacher.,teaching is a great job.,
teaching is a great job.,it's the best job i've ever had.,
it's the best job i've ever had.,what makes it so good?,
what makes it so good?,"for me, it's the students.",
"for me, it's the students.",what do you mean?,
what do you mean?,i mean i have wonderful students.,
i mean i have wonderful students.,that must be nice.,
that must be nice.,teaching is the best part of my whole day.,
teaching is the best part of my whole day.,you're a lucky man to have a job you love.,
"boy, i'm glad that job is finished.",how long did it take?,
how long did it take?,"four hours, without a break.",
"four hours, without a break.",it's always nice to finish a job.,
it's always nice to finish a job.,"well, it's good and bad.",
"well, it's good and bad.",what's bad about it?,
what's bad about it?,"when you finish, all you do is start another job!",
"when you finish, all you do is start another job!","yes, that's right. it does get boring.",
"yes, that's right. it does get boring.","especially if it's the same work, over and over.",
"especially if it's the same work, over and over.",but that's what most people do.,
